1548748800000,25,20,31,36,16
1548662400000,34,14,36,27,18
1548576000000,27,12,16,26,3
1548489600000,13,30,24,38,7
1548403200000,39,35,13,34,8
1548316800000,25,37,9,1,5
1548230400000,8,9,37,39,32
1548144000000,23,25,12,8,1
1548057600000,23,12,38,25,29
1547971200000,19,29,22,27,10
1547884800000,3,31,38,30,14
1547798400000,1,2,21,19,29
1547712000000,33,22,30,38,24
1547625600000,32,7,3,9,35
1547539200000,15,23,5,36,34
1547452800000,9,20,14,7,6
1547366400000,20,25,36,2,30
1547280000000,38,35,34,23,39
1547193600000,2,26,15,32,20
1547107200000,8,7,35,23,37
1547020800000,11,8,9,16,17
1546934400000,28,35,17,12,31
1546848000000,6,14,18,4,5
1546761600000,21,33,10,36,25
1546675200000,20,33,11,29,21
1546588800000,19,14,12,16,10
1546502400000,6,10,20,34,35
1546416000000,17,7,30,24,5
1546329600000,34,16,14,38,11
1546243200000,30,25,35,36,8
1546156800000,7,13,25,19,3
1546070400000,8,23,32,26,30
1545984000000,35,15,24,6,2
1545897600000,39,14,25,27,16
1545811200000,14,12,7,13,17
1545724800000,14,36,17,38,1
1545638400000,9,17,7,29,25
1545552000000,18,5,34,23,2
1545465600000,35,23,28,27,6
1545379200000,12,32,31,5,10
1545292800000,15,31,11,4,2
1545206400000,5,6,7,25,3
1545120000000,1,28,32,18,4
1545033600000,39,31,18,24,26
1544947200000,20,38,31,35,2
1544860800000,17,8,34,18,13
1544774400000,1,18,22,36,35
1544688000000,25,27,32,20,1
1544601600000,17,8,4,1,28
1544515200000,20,16,25,35,1
1544428800000,12,17,1,34,14
1544342400000,9,28,5,19,14
1544256000000,11,4,13,25,21
1544169600000,28,30,33,34,26
1544083200000,11,38,1,36,2
1543996800000,20,36,18,37,25
1543910400000,34,4,9,5,29
1543824000000,16,2,24,27,38
1543737600000,39,31,29,23,38
1543651200000,19,21,32,4,1
1543564800000,21,26,6,23,13
1543478400000,22,30,10,31,13
1543392000000,21,29,31,37,10
1543305600000,5,31,28,13,37
1543219200000,22,25,18,27,19
1543132800000,16,6,39,22,15
1543046400000,35,3,10,15,17
1542960000000,22,11,13,20,7
1542873600000,34,16,27,9,38
1542787200000,3,21,31,5,26
1542700800000,38,12,7,25,9
1542614400000,24,6,16,15,38
1542528000000,6,14,22,4,1
1542441600000,7,4,39,8,31
1542355200000,24,15,13,7,29
1542268800000,2,19,5,15,26
1542182400000,29,21,15,17,25
1542096000000,22,10,13,17,38
1542009600000,35,6,1,25,8
1541923200000,4,14,25,27,1
1541836800000,34,23,18,30,36
1541750400000,33,9,29,30,38
1541664000000,15,5,30,39,27
1541577600000,6,11,21,34,10
1541491200000,37,5,38,21,4
1541404800000,16,2,29,8,1
1541314800000,28,14,29,1,36
1541228400000,8,33,31,23,26
1541142000000,23,1,17,34,2
1541055600000,35,8,38,15,2
1540969200000,39,18,20,1,33
1540882800000,5,16,17,26,21
1540796400000,21,31,2,12,18
1540710000000,7,4,2,28,17
1540623600000,30,31,39,23,6
1540537200000,10,18,37,11,9
1540450800000,23,20,17,39,3
1540364400000,25,35,30,17,23
1540278000000,13,19,1,17,11
1540191600000,3,31,20,37,25
1540105200000,19,4,10,8,23
1540018800000,5,18,12,26,2
1539932400000,36,28,7,5,25
1539846000000,7,20,4,11,38
1539759600000,2,21,10,22,29
1539673200000,36,4,24,1,13
1539586800000,1,34,17,6,36
1539500400000,11,38,9,16,15
1539414000000,9,22,33,11,19
1539327600000,36,30,5,6,1
1539241200000,7,17,28,34,8
1539154800000,28,39,20,34,14
1539068400000,16,30,24,3,18
1538982000000,29,25,5,24,38
1538895600000,28,37,3,22,27
1538809200000,22,20,23,2,13
1538722800000,14,10,4,39,22
1538636400000,11,22,18,36,28
1538550000000,25,27,5,10,8
1538463600000,36,4,2,39,1
1538377200000,3,32,6,28,30
1538290800000,3,6,29,4,13
1538204400000,11,15,18,7,1
1538118000000,38,24,11,2,30
1538031600000,2,14,5,11,9
1537945200000,7,5,31,19,30
1537858800000,7,19,24,21,13
1537772400000,4,1,22,5,18
1537686000000,29,22,14,27,7
1537599600000,8,16,25,27,9
1537513200000,19,4,39,35,25
1537426800000,8,7,28,35,39
1537340400000,24,5,17,10,39
1537254000000,35,29,9,20,22
1537167600000,5,32,2,9,6
1537081200000,13,17,27,2,11
1536994800000,9,7,1,21,24
1536908400000,23,16,36,10,5
1536822000000,7,14,28,25,10
1536735600000,34,28,38,31,15
1536649200000,9,14,31,30,37
1536562800000,22,3,29,28,7
1536476400000,38,14,20,5,9
1536390000000,10,27,33,35,21
1536303600000,34,33,4,26,6
1536217200000,32,2,12,11,35
1536130800000,34,39,20,7,1
1536044400000,5,23,24,12,2
1535958000000,10,39,20,15,25
1535871600000,22,13,38,39,11
1535785200000,18,9,36,10,29
1535698800000,5,26,3,37,2
1535612400000,22,36,16,9,29
1535526000000,5,10,39,21,2
1535439600000,6,4,31,30,7
1535353200000,36,38,7,25,31
1535266800000,13,10,9,16,34
1535180400000,34,23,32,12,10
1535094000000,36,39,22,5,31
1535007600000,2,10,21,39,32
1534921200000,20,3,11,12,23
1534834800000,23,22,26,31,16
1534748400000,25,9,26,33,38
1534662000000,7,30,27,18,13
1534575600000,4,32,11,20,34
1534489200000,9,32,8,1,14
1534402800000,6,27,5,37,1
1534316400000,4,5,14,18,26
1534230000000,11,33,10,7,30
1534143600000,5,4,8,39,31
1534057200000,21,11,8,1,22
1533970800000,3,20,5,35,21
1533884400000,33,13,21,31,1
1533798000000,39,5,38,27,36
1533711600000,38,6,3,8,30
1533625200000,18,8,26,39,19
1533538800000,39,29,11,38,32
1533452400000,37,6,24,15,14
1533366000000,22,32,34,28,5
1533279600000,24,15,25,20,28
1533193200000,35,10,15,6,21
1533106800000,10,35,31,2,15
1533020400000,10,11,3,25,8
1532934000000,32,37,19,30,15
1532847600000,19,21,30,36,12
1532761200000,15,4,21,13,35
1532674800000,23,18,38,27,13
1532588400000,20,39,10,29,8
1532502000000,11,24,19,38,33
1532415600000,22,23,25,37,33
1532329200000,5,26,33,13,2
1532242800000,6,1,28,27,9
1532156400000,38,6,30,10,20
1532070000000,11,8,29,26,32
1531983600000,22,25,18,10,28
1531897200000,23,10,24,29,16
1531810800000,20,16,13,39,33
1531724400000,33,13,2,19,35
1531638000000,24,12,15,39,37
1531551600000,34,8,22,31,12
1531465200000,31,7,35,2,14
1531378800000,1,11,26,37,22
1531292400000,32,7,1,37,27
1531206000000,11,15,24,16,18
1531119600000,6,4,1,19,34
1531033200000,17,10,15,25,6
1530946800000,9,27,3,24,35
1530860400000,36,26,11,6,14
1530774000000,5,10,29,39,8
1530687600000,32,3,37,11,6
1530601200000,12,11,27,36,25
1530514800000,39,1,14,32,35
1530428400000,34,35,5,6,37
1530342000000,7,27,11,28,36
1530255600000,21,36,3,14,8
1530169200000,13,20,37,16,33
1530082800000,12,2,10,18,9
1529996400000,27,13,5,28,32
1529910000000,15,6,35,10,12
1529823600000,9,14,7,23,4
1529737200000,2,16,39,5,32
1529650800000,18,4,30,36,32
1529564400000,9,5,4,28,10
1529478000000,22,5,4,23,39
1529391600000,19,16,17,11,23
1529305200000,6,17,34,24,39
1529218800000,29,2,22,14,28
1529132400000,7,32,34,4,39
1529046000000,14,17,16,3,24
1528959600000,13,9,16,24,10
1528873200000,1,36,12,21,9
1528786800000,39,30,18,28,27
1528700400000,22,33,39,38,6
1528614000000,17,1,38,26,24
1528527600000,23,4,21,15,6
1528441200000,38,27,36,39,15
1528354800000,15,10,6,29,4
1528268400000,29,9,26,39,16
1528182000000,10,33,11,32,2
1528095600000,8,31,7,3,33
1528009200000,31,9,26,34,13
1527922800000,38,25,32,36,37
1527836400000,36,28,26,20,32
1527750000000,10,31,22,32,5
1527663600000,29,24,26,22,8
1527577200000,3,8,12,24,16
1527490800000,33,37,20,23,13
1527404400000,37,39,24,38,28
1527318000000,10,9,1,23,28
1527231600000,28,14,3,11,8
1527145200000,28,23,37,12,24
1527058800000,35,10,15,33,31
1526972400000,20,27,15,3,31
1526886000000,32,34,1,10,36
1526799600000,7,22,12,21,29
1526713200000,23,27,24,18,8
1526626800000,22,37,30,33,36
1526540400000,4,14,7,38,30
1526454000000,30,2,18,12,16
1526367600000,17,9,21,27,11
1526281200000,11,5,39,13,6
1526194800000,7,37,13,29,6
1526108400000,19,14,17,34,37
1526022000000,33,15,14,31,38
1525935600000,34,23,25,18,21
1525849200000,27,39,18,32,30
1525762800000,25,19,17,4,14
1525676400000,31,34,32,23,2
1525590000000,39,20,7,35,23
1525503600000,26,35,3,25,33
1525417200000,26,5,30,29,7
1525330800000,8,28,16,25,30
1525244400000,18,34,26,30,35
1525158000000,8,25,13,6,17
1525071600000,11,28,25,18,4
1524985200000,16,13,37,5,9
1524898800000,35,28,33,20,36
1524812400000,23,3,15,30,35
1524726000000,35,32,23,5,18
1524639600000,14,35,11,9,23
1524553200000,16,22,26,6,27
1524466800000,39,14,8,19,31
1524380400000,36,7,10,39,2
1524294000000,3,31,30,26,28
1524207600000,17,11,8,35,14
1524121200000,27,13,11,22,39
1524034800000,19,17,36,2,7
1523948400000,21,13,10,20,7
1523862000000,12,24,17,10,16
1523775600000,18,1,32,17,33
1523689200000,1,15,2,10,6
1523602800000,12,29,27,18,6
1523516400000,3,26,21,17,27
1523430000000,3,29,13,18,36
1523343600000,30,9,28,34,6
1523257200000,4,11,34,5,14
1523170800000,22,25,11,20,21
1523084400000,6,37,7,19,14
1522998000000,27,19,32,3,28
1522911600000,19,39,11,23,22
1522825200000,35,28,1,8,12
1522738800000,14,9,1,28,32
1522652400000,7,29,14,34,5
1522566000000,30,15,25,10,12
1522479600000,10,2,5,8,26
1522393200000,19,18,21,31,4
1522306800000,1,34,28,30,35
1522220400000,24,23,22,3,4
1522134000000,9,30,3,14,1
1522047600000,3,8,19,7,14
1521961200000,19,8,33,29,10
1521874800000,35,31,19,15,28
1521788400000,36,15,31,29,25
1521702000000,23,29,27,13,9
1521615600000,6,14,26,17,19
1521529200000,10,6,28,29,14
1521442800000,23,32,11,16,5
1521356400000,24,14,18,1,27
1521270000000,33,26,2,18,38
1521183600000,30,10,27,22,14
1521097200000,17,33,28,30,21
1521010800000,6,16,30,31,27
1520924400000,12,27,11,7,39
1520838000000,25,9,5,12,22
1520755200000,34,18,22,29,11
1520668800000,27,10,24,2,13
1520582400000,34,17,12,36,6
1520496000000,23,18,31,5,35
1520409600000,22,31,4,21,15
1520323200000,9,31,23,22,26
1520236800000,11,8,6,30,37
1520150400000,31,15,26,11,20
1520064000000,27,4,29,9,37
1519977600000,31,16,36,22,6
1519891200000,13,15,12,4,36
1519804800000,39,35,1,12,13
1519718400000,27,17,32,29,8
1519632000000,34,24,39,31,17
1519545600000,14,15,11,2,6
1519459200000,21,24,36,16,15
1519372800000,14,33,24,8,28
1519286400000,1,16,27,20,23
1519200000000,36,7,31,27,19
1519113600000,36,25,34,33,28
1519027200000,25,21,2,22,1
1518940800000,21,3,17,35,7
1518854400000,19,39,28,26,21
1518768000000,38,30,32,18,31
1518681600000,20,11,36,7,32
1518595200000,8,21,18,27,2
1518508800000,30,29,38,26,23
1518422400000,25,5,20,7,1
1518336000000,34,23,10,3,24
1518249600000,12,24,35,9,11
1518163200000,10,9,11,39,34
1518076800000,38,18,35,37,5
1517990400000,15,16,36,29,1
1517904000000,6,26,2,23,5
1517817600000,13,31,25,29,37
1517731200000,10,11,16,38,1
1517644800000,11,8,16,21,2
1517558400000,5,14,28,7,1
1517472000000,25,34,35,23,26
1517385600000,13,21,26,37,39
1517299200000,27,15,4,19,11
1517212800000,30,24,12,23,8
1517126400000,12,37,16,25,20
1517040000000,36,11,35,18,6
1516953600000,32,35,1,14,5
1516867200000,32,19,10,36,21
1516780800000,21,20,8,17,39
1516694400000,26,5,2,7,21
1516608000000,15,22,10,2,37
1516521600000,30,6,32,1,5
1516435200000,18,24,23,6,10
1516348800000,19,16,15,7,6
1516262400000,11,36,3,9,37
1516176000000,33,5,2,32,39
1516089600000,27,21,9,39,22
1516003200000,33,19,14,37,18
1515916800000,31,23,25,37,13
1515830400000,30,4,1,31,12
1515744000000,5,29,22,12,39
1515657600000,13,18,24,6,26
1515571200000,32,22,37,5,1
1515484800000,23,13,35,18,36
1515398400000,1,9,17,30,22
1515312000000,20,12,6,8,26
1515225600000,31,18,38,6,27
1515139200000,36,14,22,11,29
1515052800000,8,22,29,15,26
1514966400000,37,15,12,5,29
1514880000000,9,7,39,12,11
1514793600000,23,30,8,28,7
1514707200000,1,31,28,16,27
1514620800000,36,37,24,3,21
1514534400000,27,5,8,21,34
1514448000000,4,21,18,14,30
1514361600000,15,10,4,13,12
1514275200000,24,27,4,2,30
1514188800000,36,37,3,29,38
1514102400000,3,33,16,5,39
1514016000000,5,23,31,30,11
1513929600000,38,33,5,34,16
1513843200000,8,34,22,23,20
1513756800000,7,36,34,12,4
1513670400000,17,33,23,13,26
1513584000000,26,4,29,6,3
1513497600000,17,8,29,5,21
1513411200000,26,28,6,1,23
1513324800000,26,24,18,20,1
1513238400000,20,11,16,18,12
1513152000000,9,13,38,24,6
1513065600000,27,6,29,14,9
1512979200000,32,19,31,30,21
1512892800000,12,22,16,34,18
1512806400000,37,19,36,6,11
1512720000000,12,35,33,39,29
1512633600000,3,35,19,24,11
1512547200000,11,6,12,7,15
1512460800000,22,3,16,11,34
1512374400000,23,28,4,38,31
1512288000000,25,31,10,4,38
1512201600000,7,8,1,13,24
1512115200000,1,27,4,25,9
1512028800000,1,10,9,19,30
1511942400000,11,37,35,2,16
1511856000000,30,31,6,8,5
1511769600000,11,16,28,34,21
1511683200000,11,14,30,39,17
1511596800000,25,22,5,38,36
1511510400000,9,15,36,28,22
1511424000000,21,31,23,20,25
1511337600000,5,10,14,38,23
1511251200000,5,36,21,22,4
1511164800000,1,2,29,35,24
1511078400000,19,3,31,6,15
1510992000000,20,14,17,39,32
1510905600000,28,5,1,38,35
1510819200000,13,34,3,37,19
1510732800000,13,21,36,35,32
1510646400000,37,26,2,9,20
1510560000000,37,34,39,15,30
1510473600000,1,11,36,17,16
1510387200000,33,27,9,17,20
1510300800000,33,16,36,13,26
1510214400000,22,38,30,15,26
1510128000000,32,27,1,18,26
1510041600000,30,22,39,7,15
1509955200000,29,38,39,10,15
1509865200000,37,11,1,3,22
1509778800000,31,21,11,3,13
1509692400000,25,30,32,35,15
1509606000000,19,3,9,33,27
1509519600000,3,5,18,15,32
1509433200000,9,34,37,4,38
1509346800000,17,11,3,10,12
1509260400000,1,21,32,25,2
1509174000000,38,2,30,19,22
1509087600000,2,36,37,1,15
1509001200000,28,7,12,26,11
1508914800000,38,37,9,15,13
1508828400000,35,26,4,28,37
1508742000000,11,21,15,19,1
1508655600000,15,31,35,6,11
1508569200000,10,2,6,23,22
1508482800000,39,28,4,13,22
1508396400000,28,2,3,38,8
1508310000000,25,20,34,12,1
1508223600000,6,5,34,12,36
1508137200000,27,23,37,34,25
1508050800000,29,14,7,5,16
1507964400000,5,4,15,12,28
1507878000000,38,34,35,29,10
1507791600000,31,1,6,17,13
1507705200000,16,19,24,31,11
1507618800000,20,16,17,9,30
1507532400000,19,12,28,7,35
1507446000000,16,3,23,13,2
1507359600000,34,21,1,32,26
1507273200000,14,21,9,25,13
1507186800000,20,8,1,16,31
1507100400000,27,16,5,23,4
1507014000000,20,9,21,14,32
1506927600000,4,36,26,8,28
1506841200000,38,30,1,5,15
1506754800000,11,7,38,14,3
1506668400000,18,39,4,10,28
1506582000000,8,36,34,23,35
1506495600000,37,5,16,27,17
1506409200000,2,24,19,13,38
1506322800000,29,27,35,25,8
1506236400000,13,16,21,24,35
1506150000000,37,20,29,34,24
1506063600000,18,1,37,29,27
1505977200000,10,5,14,16,17
1505890800000,36,15,21,1,10
1505804400000,32,37,14,6,9
1505718000000,29,37,6,7,26
1505631600000,17,34,3,20,19
1505545200000,30,24,39,26,25
1505458800000,19,31,22,5,24
1505372400000,15,21,12,4,9
1505286000000,37,21,9,23,12
1505199600000,20,28,30,4,2
1505113200000,29,4,16,10,2
1505026800000,19,20,38,27,6
1504940400000,16,30,9,25,13
1504854000000,5,25,29,39,37
1504767600000,27,5,7,18,20
1504681200000,2,12,31,35,38
1504594800000,15,26,16,12,4
1504508400000,7,39,38,24,4
1504422000000,32,18,30,24,5
1504335600000,16,10,17,28,1
1504249200000,27,10,20,1,2
1504162800000,3,14,16,17,6
1504076400000,16,33,35,37,5
1503990000000,19,13,12,1,5
1503903600000,20,8,10,21,26
1503817200000,32,35,29,9,6
1503730800000,1,37,6,33,34
1503644400000,21,36,23,15,2
1503558000000,16,6,19,23,27
1503471600000,2,20,37,15,24
1503385200000,23,4,38,11,10
1503298800000,23,29,36,18,6
1503212400000,14,16,12,33,3
1503126000000,23,25,39,38,1
1503039600000,33,11,22,8,13
1502953200000,17,35,5,3,37
1502866800000,6,10,5,36,35
1502780400000,33,5,4,24,14
1502694000000,2,34,16,12,17
1502607600000,32,28,27,23,37
1502521200000,6,18,1,34,4
1502434800000,32,3,15,28,30
1502348400000,5,23,4,14,32
1502262000000,35,21,9,34,16
1502175600000,37,13,16,29,26
1502089200000,23,10,15,17,13
1502002800000,21,34,19,10,7
1501916400000,33,19,37,34,6
1501830000000,24,29,3,37,31
1501743600000,4,36,6,10,5
1501657200000,25,13,17,15,37
1501570800000,25,18,17,28,30
1501484400000,37,5,29,2,28
1501398000000,18,36,27,35,23
1501311600000,14,25,17,23,34
1501225200000,34,24,12,37,4
1501138800000,34,5,17,26,33
1501052400000,12,24,14,20,31
1500966000000,33,3,11,16,1
1500879600000,21,39,22,30,8
1500793200000,10,39,33,23,12
1500706800000,20,30,26,28,8
1500620400000,16,30,10,19,15
1500534000000,6,3,4,24,23
1500447600000,37,15,10,18,11
1500361200000,18,17,4,16,19
1500274800000,16,37,11,17,30
1500188400000,30,4,6,22,5
1500102000000,29,39,22,5,28
1500015600000,33,12,24,28,10
1499929200000,27,7,1,8,4
1499842800000,10,2,22,15,16
1499756400000,13,31,24,38,29
1499670000000,17,19,38,24,29
1499583600000,19,4,25,15,17
1499497200000,13,35,5,17,18
1499410800000,11,4,29,33,13
1499324400000,38,12,10,11,18
1499238000000,23,37,2,13,11
1499151600000,3,13,25,5,14
1499065200000,2,11,8,26,28
1498978800000,36,23,34,2,24
1498892400000,27,24,19,14,11
1498806000000,29,1,21,23,25
1498719600000,23,4,34,2,3
1498633200000,22,24,36,19,21
1498546800000,20,23,10,13,32
1498460400000,32,3,26,17,21
1498374000000,32,31,1,35,3
1498287600000,27,19,14,15,20
1498201200000,4,15,12,7,1
1498114800000,17,28,14,2,33
1498028400000,20,34,19,11,9
1497942000000,12,36,34,37,25
1497855600000,1,13,16,30,22
1497769200000,39,35,16,28,36
1497682800000,33,22,18,27,3
1497596400000,25,31,33,20,14
1497510000000,9,22,38,30,33
1497423600000,12,19,22,16,35
1497337200000,6,9,22,20,27
1497250800000,25,22,32,11,10
1497164400000,10,26,24,28,7
1497078000000,33,26,6,28,20
1496991600000,7,11,9,8,28
1496905200000,12,10,5,26,17
1496818800000,4,25,12,22,8
1496732400000,19,9,5,37,35
1496646000000,36,38,29,8,39
1496559600000,20,18,29,19,7
1496473200000,6,1,5,35,24
1496386800000,36,5,19,9,34
1496300400000,10,22,4,15,26
1496214000000,12,28,8,21,6
1496127600000,23,34,22,2,6
1496041200000,9,1,18,25,30
1495954800000,35,26,37,38,39
1495868400000,12,38,30,34,4
1495782000000,28,24,6,15,19
1495695600000,3,27,21,2,15
1495609200000,10,34,3,12,35
1495522800000,39,12,35,1,14
1495436400000,13,26,1,20,25
1495350000000,30,3,24,26,14
1495263600000,24,9,17,12,5
1495177200000,12,17,11,23,14
1495090800000,2,10,9,14,32
1495004400000,14,16,13,18,6
1494918000000,16,23,11,35,14
1494831600000,30,26,33,16,14
1494745200000,2,8,16,31,22
1494658800000,13,21,11,15,36
1494572400000,6,14,27,29,3
1494486000000,37,2,33,4,5
1494399600000,25,26,23,10,15
1494313200000,30,37,39,34,10
1494226800000,8,17,38,3,36
1494140400000,31,4,9,19,8
1494054000000,37,2,6,13,15
1493967600000,3,26,28,22,33
1493881200000,14,27,38,8,20
1493794800000,12,38,39,29,34
1493708400000,26,30,7,35,4
1493622000000,20,14,2,27,16
1493535600000,38,30,4,29,26
1493449200000,2,8,31,15,7
1493362800000,8,31,36,11,4
1493276400000,8,14,17,12,1
1493190000000,12,2,6,37,34
1493103600000,27,3,4,22,33
1493017200000,13,21,17,27,20
1492930800000,30,39,37,11,27
1492844400000,10,36,38,8,21
1492758000000,11,31,30,37,39
1492671600000,34,8,17,28,13
1492585200000,29,18,37,13,1
1492498800000,34,19,28,35,4
1492412400000,30,18,4,37,29
1492326000000,8,35,22,25,33
1492239600000,20,31,15,32,11
1492153200000,30,16,10,6,4
1492066800000,16,23,27,2,11
1491980400000,27,36,12,7,39
1491894000000,21,3,20,1,34
1491807600000,28,9,26,18,39
1491721200000,33,1,10,6,29
1491634800000,36,21,13,25,33
1491548400000,33,8,25,37,11
1491462000000,33,15,17,29,11
1491375600000,25,12,19,7,13
1491289200000,6,5,15,12,27
1491202800000,5,1,19,14,26
1491116400000,20,1,18,34,16
1491030000000,23,38,4,6,32
1490943600000,17,4,14,9,31
1490857200000,21,13,1,3,26
1490770800000,38,7,6,12,1
1490684400000,6,28,31,9,36
1490598000000,25,11,24,38,13
1490511600000,29,37,27,15,12
1490425200000,33,17,2,9,12
1490338800000,39,18,32,11,38
1490252400000,31,6,27,32,1
1490166000000,3,18,1,29,23
1490079600000,17,13,2,16,6
1489993200000,25,22,15,21,3
1489906800000,33,29,37,8,31
1489820400000,24,23,12,1,32
